game_id,team,opponent,is_home,went_ot,goals_for,goals_against,reg_win,ot_win,reg_loss,ot_loss,points,win,loss,goal_diff
game_83,pakistan,switzerland,1,0,2,1,1,0,0,0,2,1,0,1
game_830,new_zealand,mongolia,1,0,3,0,1,0,0,0,2,1,0,3
game_831,pakistan,usa,1,0,7,1,1,0,0,0,2,1,0,6
game_832,vietnam,saudi_arabia,1,1,2,3,0,0,0,1,1,0,1,-1
game_833,oman,peru,1,0,1,5,0,0,1,0,0,0,1,-4
game_834,mexico,ethiopia,1,0,5,3,1,0,0,0,2,1,0,2
game_835,indonesia,kazakhstan,1,0,3,1,1,0,0,0,2,1,0,2
game_836,panama,iceland,1,0,2,1,1,0,0,0,2,1,0,1
game_837,singapore,serbia,1,0,1,3,0,0,1,0,0,0,1,-2
game_838,france,switzerland,1,0,2,3,0,0,1,0,0,0,1,-1
game_839,guatemala,uae,1,0,0,1,0,0,1,0,0,0,1,-1
game_84,morocco,kazakhstan,1,0,1,4,0,0,1,0,0,0,1,-3
game_840,canada,india,1,0,0,3,0,0,1,0,0,0,1,-3
game_841,philippines,brazil,1,0,2,3,0,0,1,0,0,0,1,-1
game_842,netherlands,germany,1,0,3,1,1,0,0,0,2,1,0,2
game_843,usa,china,1,0,2,1,1,0,0,0,2,1,0,1
game_844,saudi_arabia,thailand,1,0,2,0,1,0,0,0,2,1,0,2
game_845,kazakhstan,pakistan,1,0,2,3,0,0,1,0,0,0,1,-1
game_846,peru,singapore,1,0,2,1,1,0,0,0,2,1,0,1
game_847,germany,panama,1,0,2,3,0,0,1,0,0,0,1,-1
game_848,indonesia,morocco,1,1,2,1,0,1,0,0,2,1,0,1
game_849,india,guatemala,1,0,7,0,1,0,0,0,2,1,0,7
game_85,usa,uk,1,1,2,1,0,1,0,0,2,1,0,1
game_850,mongolia,rwanda,1,0,2,3,0,0,1,0,0,0,1,-1
game_851,new_zealand,mexico,1,0,3,1,1,0,0,0,2,1,0,2
game_852,france,ethiopia,1,0,4,3,1,0,0,0,2,1,0,1
game_853,oman,vietnam,1,0,6,2,1,0,0,0,2,1,0,4
game_854,serbia,canada,1,0,2,0,1,0,0,0,2,1,0,2
game_855,iceland,philippines,1,0,2,1,1,0,0,0,2,1,0,1
game_856,switzerland,uae,1,0,4,2,1,0,0,0,2,1,0,2
game_857,brazil,south_korea,1,0,4,2,1,0,0,0,2,1,0,2
game_858,saudi_arabia,germany,1,0,2,5,0,0,1,0,0,0,1,-3
game_859,morocco,uae,1,0,2,3,0,0,1,0,0,0,1,-1
game_86,indonesia,iceland,1,0,3,1,1,0,0,0,2,1,0,2
game_860,uk,serbia,1,0,8,3,1,0,0,0,2,1,0,5
game_861,thailand,netherlands,1,0,3,2,1,0,0,0,2,1,0,1
game_862,rwanda,new_zealand,1,1,3,2,0,1,0,0,2,1,0,1
game_863,pakistan,philippines,1,0,3,0,1,0,0,0,2,1,0,3
game_864,oman,france,1,0,2,1,1,0,0,0,2,1,0,1
game_865,singapore,usa,1,0,2,3,0,0,1,0,0,0,1,-1
game_866,panama,indonesia,1,0,4,1,1,0,0,0,2,1,0,3
game_867,mexico,south_korea,1,0,1,3,0,0,1,0,0,0,1,-2
game_868,guatemala,india,1,0,4,3,1,0,0,0,2,1,0,1
game_869,iceland,china,1,0,1,2,0,0,1,0,0,0,1,-1
game_87,south_korea,germany,1,0,2,1,1,0,0,0,2,1,0,1
game_870,switzerland,brazil,1,0,1,3,0,0,1,0,0,0,1,-2
game_871,kazakhstan,mongolia,1,0,0,4,0,0,1,0,0,0,1,-4
game_872,ethiopia,vietnam,1,1,4,3,0,1,0,0,2,1,0,1
game_873,india,pakistan,1,1,4,3,0,1,0,0,2,1,0,1
game_874,saudi_arabia,china,1,0,1,2,0,0,1,0,0,0,1,-1
game_875,peru,uk,1,0,2,0,1,0,0,0,2,1,0,2
game_876,iceland,morocco,1,0,4,3,1,0,0,0,2,1,0,1
game_877,serbia,canada,1,0,3,0,1,0,0,0,2,1,0,3
game_878,kazakhstan,germany,1,1,3,4,0,0,0,1,1,0,1,-1
game_879,rwanda,oman,1,0,3,1,1,0,0,0,2,1,0,2
game_88,mexico,mongolia,1,0,3,2,1,0,0,0,2,1,0,1
game_880,south_korea,usa,1,1,2,3,0,0,0,1,1,0,1,-1
game_881,guatemala,new_zealand,1,1,5,6,0,0,0,1,1,0,1,-1
game_882,panama,mexico,1,0,2,3,0,0,1,0,0,0,1,-1
game_883,brazil,philippines,1,1,3,2,0,1,0,0,2,1,0,1
game_884,vietnam,ethiopia,1,1,0,1,0,0,0,1,1,0,1,-1
game_885,uae,switzerland,1,1,1,2,0,0,0,1,1,0,1,-1
game_886,indonesia,netherlands,1,0,5,3,1,0,0,0,2,1,0,2
game_887,france,singapore,1,0,2,3,0,0,1,0,0,0,1,-1
game_888,mongolia,thailand,1,0,1,4,0,0,1,0,0,0,1,-3
game_889,saudi_arabia,rwanda,1,0,2,3,0,0,1,0,0,0,1,-1
game_89,guatemala,thailand,1,0,3,6,0,0,1,0,0,0,1,-3
game_890,thailand,uae,1,0,8,2,1,0,0,0,2,1,0,6
game_891,usa,panama,1,1,4,3,0,1,0,0,2,1,0,1
game_892,oman,new_zealand,1,1,4,5,0,0,0,1,1,0,1,-1
game_893,germany,serbia,1,0,4,5,0,0,1,0,0,0,1,-1
game_894,morocco,peru,1,0,1,6,0,0,1,0,0,0,1,-5
game_895,singapore,pakistan,1,0,3,6,0,0,1,0,0,0,1,-3
game_896,indonesia,india,1,0,4,1,1,0,0,0,2,1,0,3
game_897,kazakhstan,guatemala,1,0,1,5,0,0,1,0,0,0,1,-4
game_898,china,switzerland,1,0,4,0,1,0,0,0,2,1,0,4
game_899,mexico,philippines,1,1,3,4,0,0,0,1,1,0,1,-1
game_9,ethiopia,netherlands,1,0,3,1,1,0,0,0,2,1,0,2
game_90,canada,vietnam,1,0,4,0,1,0,0,0,2,1,0,4
game_900,mongolia,iceland,1,0,2,3,0,0,1,0,0,0,1,-1
game_901,vietnam,france,1,0,4,3,1,0,0,0,2,1,0,1
game_902,netherlands,uk,1,0,1,0,1,0,0,0,2,1,0,1
game_903,brazil,canada,1,0,5,3,1,0,0,0,2,1,0,2
game_904,south_korea,ethiopia,1,1,5,4,0,1,0,0,2,1,0,1
game_905,uk,india,1,0,8,3,1,0,0,0,2,1,0,5
game_906,panama,saudi_arabia,1,0,3,4,0,0,1,0,0,0,1,-1
game_907,china,morocco,1,0,6,1,1,0,0,0,2,1,0,5
game_908,germany,canada,1,0,1,4,0,0,1,0,0,0,1,-3
game_909,serbia,indonesia,1,0,3,5,0,0,1,0,0,0,1,-2
game_91,singapore,brazil,1,0,2,5,0,0,1,0,0,0,1,-3
game_910,singapore,new_zealand,1,0,3,1,1,0,0,0,2,1,0,2
game_911,kazakhstan,peru,1,0,2,6,0,0,1,0,0,0,1,-4
game_912,philippines,south_korea,1,0,4,0,1,0,0,0,2,1,0,4
game_913,iceland,rwanda,1,1,6,7,0,0,0,1,1,0,1,-1
game_914,mongolia,thailand,1,1,4,5,0,0,0,1,1,0,1,-1
game_915,ethiopia,switzerland,1,1,5,4,0,1,0,0,2,1,0,1
game_916,oman,netherlands,1,1,5,4,0,1,0,0,2,1,0,1
game_917,guatemala,mexico,1,0,2,4,0,0,1,0,0,0,1,-2
game_918,pakistan,vietnam,1,0,2,1,1,0,0,0,2,1,0,1
game_919,usa,brazil,1,0,5,2,1,0,0,0,2,1,0,3
game_92,new_zealand,netherlands,1,0,3,5,0,0,1,0,0,0,1,-2
game_920,uae,france,1,1,3,4,0,0,0,1,1,0,1,-1
game_921,usa,china,1,0,2,9,0,0,1,0,0,0,1,-7
game_922,pakistan,ethiopia,1,0,1,2,0,0,1,0,0,0,1,-1
game_923,saudi_arabia,guatemala,1,1,0,1,0,0,0,1,1,0,1,-1
game_924,south_korea,peru,1,0,5,4,1,0,0,0,2,1,0,1
game_925,rwanda,kazakhstan,1,0,8,3,1,0,0,0,2,1,0,5
game_926,mongolia,india,1,0,1,0,1,0,0,0,2,1,0,1
game_927,indonesia,uae,1,0,5,1,1,0,0,0,2,1,0,4
game_928,morocco,switzerland,1,0,2,1,1,0,0,0,2,1,0,1
game_929,thailand,mexico,1,0,4,3,1,0,0,0,2,1,0,1
game_93,peru,france,1,0,4,0,1,0,0,0,2,1,0,4
game_930,oman,uk,1,0,3,1,1,0,0,0,2,1,0,2
game_931,panama,vietnam,1,0,6,1,1,0,0,0,2,1,0,5
game_932,new_zealand,canada,1,0,4,3,1,0,0,0,2,1,0,1
game_933,philippines,serbia,1,1,1,2,0,0,0,1,1,0,1,-1
game_934,germany,france,1,0,5,3,1,0,0,0,2,1,0,2
game_935,netherlands,brazil,1,0,3,0,1,0,0,0,2,1,0,3
game_936,iceland,singapore,1,0,3,5,0,0,1,0,0,0,1,-2
game_937,iceland,thailand,1,1,4,3,0,1,0,0,2,1,0,1
game_938,morocco,canada,1,0,2,1,1,0,0,0,2,1,0,1
game_939,rwanda,indonesia,1,0,3,0,1,0,0,0,2,1,0,3
game_94,thailand,india,1,0,3,2,1,0,0,0,2,1,0,1
game_940,france,mongolia,1,0,4,3,1,0,0,0,2,1,0,1
game_941,peru,uae,1,0,2,3,0,0,1,0,0,0,1,-1
game_942,usa,new_zealand,1,1,4,3,0,1,0,0,2,1,0,1
game_943,south_korea,saudi_arabia,1,1,5,4,0,1,0,0,2,1,0,1
game_944,china,netherlands,1,0,2,4,0,0,1,0,0,0,1,-2
game_945,pakistan,germany,1,1,5,6,0,0,0,1,1,0,1,-1
game_946,oman,philippines,1,0,2,3,0,0,1,0,0,0,1,-1
game_947,india,singapore,1,0,4,1,1,0,0,0,2,1,0,3
game_948,ethiopia,panama,1,0,5,2,1,0,0,0,2,1,0,3
game_949,serbia,brazil,1,0,5,1,1,0,0,0,2,1,0,4
game_95,oman,singapore,1,0,2,5,0,0,1,0,0,0,1,-3
game_950,vietnam,guatemala,1,1,2,1,0,1,0,0,2,1,0,1
game_951,mexico,kazakhstan,1,0,6,5,1,0,0,0,2,1,0,1
game_952,uk,switzerland,1,1,4,3,0,1,0,0,2,1,0,1
game_953,thailand,peru,1,0,4,2,1,0,0,0,2,1,0,2
game_954,saudi_arabia,usa,1,0,7,2,1,0,0,0,2,1,0,5
game_955,morocco,mongolia,1,1,4,3,0,1,0,0,2,1,0,1
game_956,guatemala,rwanda,1,1,2,3,0,0,0,1,1,0,1,-1
game_957,iceland,pakistan,1,0,4,0,1,0,0,0,2,1,0,4
game_958,singapore,indonesia,1,0,3,2,1,0,0,0,2,1,0,1
game_959,south_korea,germany,1,0,7,4,1,0,0,0,2,1,0,3
game_96,usa,philippines,1,0,3,2,1,0,0,0,2,1,0,1
game_960,china,kazakhstan,1,0,2,4,0,0,1,0,0,0,1,-2
game_961,philippines,ethiopia,1,1,3,4,0,0,0,1,1,0,1,-1
game_962,serbia,uae,1,0,3,4,0,0,1,0,0,0,1,-1
game_963,canada,mexico,1,0,5,4,1,0,0,0,2,1,0,1
game_964,netherlands,switzerland,1,0,2,1,1,0,0,0,2,1,0,1
game_965,vietnam,new_zealand,1,0,3,5,0,0,1,0,0,0,1,-2
game_966,oman,india,1,0,7,2,1,0,0,0,2,1,0,5
game_967,france,brazil,1,0,2,4,0,0,1,0,0,0,1,-2
game_968,uk,panama,1,0,3,1,1,0,0,0,2,1,0,2
game_969,new_zealand,rwanda,1,0,4,3,1,0,0,0,2,1,0,1
game_97,guatemala,mongolia,1,0,4,0,1,0,0,0,2,1,0,4
game_970,china,oman,1,0,3,5,0,0,1,0,0,0,1,-2
game_971,ethiopia,germany,1,0,2,1,1,0,0,0,2,1,0,1
game_972,philippines,morocco,1,0,4,0,1,0,0,0,2,1,0,4
game_973,france,serbia,1,0,5,2,1,0,0,0,2,1,0,3
game_974,pakistan,panama,1,0,1,2,0,0,1,0,0,0,1,-1
game_975,netherlands,saudi_arabia,1,0,0,2,0,0,1,0,0,0,1,-2
game_976,guatemala,indonesia,1,0,1,2,0,0,1,0,0,0,1,-1
game_977,india,brazil,1,0,2,0,1,0,0,0,2,1,0,2
game_978,usa,iceland,1,0,2,3,0,0,1,0,0,0,1,-1
game_979,uk,south_korea,1,0,6,2,1,0,0,0,2,1,0,4
game_98,pakistan,germany,1,1,4,3,0,1,0,0,2,1,0,1
game_980,vietnam,canada,1,0,7,3,1,0,0,0,2,1,0,4
game_981,mongolia,mexico,1,0,4,3,1,0,0,0,2,1,0,1
game_982,switzerland,peru,1,0,1,5,0,0,1,0,0,0,1,-4
game_983,singapore,uae,1,0,3,2,1,0,0,0,2,1,0,1
game_984,kazakhstan,thailand,1,0,2,3,0,0,1,0,0,0,1,-1
game_985,india,iceland,1,0,3,4,0,0,1,0,0,0,1,-1
game_986,morocco,panama,1,1,3,2,0,1,0,0,2,1,0,1
game_987,saudi_arabia,serbia,1,0,6,3,1,0,0,0,2,1,0,3
game_988,mongolia,peru,1,1,5,6,0,0,0,1,1,0,1,-1
game_989,germany,ethiopia,1,0,0,3,0,0,1,0,0,0,1,-3
game_99,peru,indonesia,1,0,5,1,1,0,0,0,2,1,0,4
game_990,usa,rwanda,1,0,3,0,1,0,0,0,2,1,0,3
game_991,new_zealand,china,1,0,2,3,0,0,1,0,0,0,1,-1
game_992,philippines,pakistan,1,0,1,0,1,0,0,0,2,1,0,1
game_993,uk,singapore,1,1,5,6,0,0,0,1,1,0,1,-1
game_994,france,guatemala,1,0,2,4,0,0,1,0,0,0,1,-2
game_995,vietnam,mexico,1,1,4,3,0,1,0,0,2,1,0,1
game_996,kazakhstan,indonesia,1,0,0,5,0,0,1,0,0,0,1,-5
game_997,canada,south_korea,1,0,3,5,0,0,1,0,0,0,1,-2
game_998,switzerland,uae,1,0,4,2,1,0,0,0,2,1,0,2
game_999,oman,thailand,1,0,2,3,0,0,1,0,0,0,1,-1
game_1,pakistan,thailand,0,0,3,1,1,0,0,0,2,1,0,2
game_10,kazakhstan,switzerland,0,0,3,4,0,0,1,0,0,0,1,-1
game_100,rwanda,serbia,0,0,5,4,1,0,0,0,2,1,0,1
game_1000,netherlands,brazil,0,0,0,5,0,0,1,0,0,0,1,-5
game_1001,morocco,india,0,0,3,2,1,0,0,0,2,1,0,1
game_1002,saudi_arabia,peru,0,1,1,0,0,1,0,0,2,1,0,1
game_1003,pakistan,china,0,0,3,4,0,0,1,0,0,0,1,-1
game_1004,uk,switzerland,0,0,4,1,1,0,0,0,2,1,0,3
game_1005,philippines,serbia,0,0,1,2,0,0,1,0,0,0,1,-1
game_1006,canada,germany,0,0,1,5,0,0,1,0,0,0,1,-4
game_1007,ethiopia,guatemala,0,0,2,4,0,0,1,0,0,0,1,-2
game_1008,oman,south_korea,0,0,2,4,0,0,1,0,0,0,1,-2
game_1009,new_zealand,mongolia,0,0,7,2,1,0,0,0,2,1,0,5
game_101,panama,canada,0,0,4,2,1,0,0,0,2,1,0,2
game_1010,iceland,netherlands,0,0,4,0,1,0,0,0,2,1,0,4
game_1011,uae,indonesia,0,0,1,2,0,0,1,0,0,0,1,-1
game_1012,usa,mexico,0,0,3,4,0,0,1,0,0,0,1,-1
game_1013,rwanda,panama,0,0,1,5,0,0,1,0,0,0,1,-4
game_1014,france,kazakhstan,0,0,6,1,1,0,0,0,2,1,0,5
game_1015,singapore,brazil,0,1,4,5,0,0,0,1,1,0,1,-1
game_1016,vietnam,thailand,0,0,1,3,0,0,1,0,0,0,1,-2
game_1017,switzerland,thailand,0,0,0,5,0,0,1,0,0,0,1,-5
game_1018,france,ethiopia,0,0,6,3,1,0,0,0,2,1,0,3
game_1019,germany,rwanda,0,0,1,2,0,0,1,0,0,0,1,-1
game_102,ethiopia,switzerland,0,1,3,4,0,0,0,1,1,0,1,-1
game_1020,saudi_arabia,canada,0,0,3,5,0,0,1,0,0,0,1,-2
game_1021,kazakhstan,philippines,0,1,0,1,0,0,0,1,1,0,1,-1
game_1022,india,netherlands,0,0,3,2,1,0,0,0,2,1,0,1
game_1023,uk,iceland,0,0,4,1,1,0,0,0,2,1,0,3
game_1024,new_zealand,uae,0,0,5,2,1,0,0,0,2,1,0,3
game_1025,peru,vietnam,0,1,3,2,0,1,0,0,2,1,0,1
game_1026,china,serbia,0,0,7,1,1,0,0,0,2,1,0,6
game_1027,guatemala,mexico,0,0,6,2,1,0,0,0,2,1,0,4
game_1028,mongolia,indonesia,0,0,1,5,0,0,1,0,0,0,1,-4
game_1029,singapore,morocco,0,0,2,5,0,0,1,0,0,0,1,-3
game_103,morocco,uae,0,0,7,0,1,0,0,0,2,1,0,7
game_1030,pakistan,panama,0,0,3,2,1,0,0,0,2,1,0,1
game_1031,usa,brazil,0,0,1,2,0,0,1,0,0,0,1,-1
game_1032,saudi_arabia,ethiopia,0,0,3,2,1,0,0,0,2,1,0,1
game_1033,oman,serbia,0,0,2,3,0,0,1,0,0,0,1,-1
game_1034,usa,uk,0,0,1,2,0,0,1,0,0,0,1,-1
game_1035,kazakhstan,south_korea,0,0,2,7,0,0,1,0,0,0,1,-5
game_1036,morocco,mongolia,0,1,5,4,0,1,0,0,2,1,0,1
game_1037,netherlands,iceland,0,0,3,0,1,0,0,0,2,1,0,3
game_1038,canada,guatemala,0,0,0,4,0,0,1,0,0,0,1,-4
game_1039,vietnam,germany,0,0,1,6,0,0,1,0,0,0,1,-5
game_104,saudi_arabia,france,0,0,3,4,0,0,1,0,0,0,1,-1
game_1040,thailand,singapore,0,0,6,5,1,0,0,0,2,1,0,1
game_1041,pakistan,france,0,1,4,3,0,1,0,0,2,1,0,1
game_1042,peru,china,0,1,5,4,0,1,0,0,2,1,0,1
game_1043,uae,philippines,0,1,4,3,0,1,0,0,2,1,0,1
game_1044,mexico,brazil,0,0,3,4,0,0,1,0,0,0,1,-1
game_1045,panama,rwanda,0,1,3,2,0,1,0,0,2,1,0,1
game_1046,india,switzerland,0,0,2,1,1,0,0,0,2,1,0,1
game_1047,brazil,thailand,0,0,2,1,1,0,0,0,2,1,0,1
game_1048,france,mexico,0,0,3,2,1,0,0,0,2,1,0,1
game_1049,saudi_arabia,uk,0,0,0,3,0,0,1,0,0,0,1,-3
game_105,mexico,south_korea,0,0,3,4,0,0,1,0,0,0,1,-1
game_1050,indonesia,oman,0,0,1,3,0,0,1,0,0,0,1,-2
game_1051,germany,peru,0,0,5,4,1,0,0,0,2,1,0,1
game_1052,guatemala,new_zealand,0,0,4,1,1,0,0,0,2,1,0,3
game_1053,mongolia,rwanda,0,0,4,1,1,0,0,0,2,1,0,3
game_1054,ethiopia,serbia,0,0,4,1,1,0,0,0,2,1,0,3
game_1055,china,uae,0,1,5,4,0,1,0,0,2,1,0,1
game_1056,netherlands,usa,0,1,5,4,0,1,0,0,2,1,0,1
game_1057,kazakhstan,pakistan,0,0,0,3,0,0,1,0,0,0,1,-3
game_1058,canada,switzerland,0,0,1,5,0,0,1,0,0,0,1,-4
game_1059,south_korea,singapore,0,1,4,5,0,0,0,1,1,0,1,-1
game_106,kazakhstan,new_zealand,0,0,1,2,0,0,1,0,0,0,1,-1
game_1060,panama,vietnam,0,0,2,5,0,0,1,0,0,0,1,-3
game_1061,philippines,morocco,0,0,2,4,0,0,1,0,0,0,1,-2
game_1062,singapore,rwanda,0,0,3,0,1,0,0,0,2,1,0,3
game_1063,saudi_arabia,serbia,0,0,4,5,0,0,1,0,0,0,1,-1
game_1064,china,morocco,0,1,2,3,0,0,0,1,1,0,1,-1
game_1065,brazil,panama,0,0,6,0,1,0,0,0,2,1,0,6
game_1066,ethiopia,thailand,0,0,5,1,1,0,0,0,2,1,0,4
game_1067,india,south_korea,0,0,7,3,1,0,0,0,2,1,0,4
game_1068,pakistan,mongolia,0,0,1,2,0,0,1,0,0,0,1,-1
game_1069,canada,usa,0,1,5,6,0,0,0,1,1,0,1,-1
game_107,netherlands,iceland,0,1,1,2,0,0,0,1,1,0,1,-1
game_1070,uk,oman,0,1,5,4,0,1,0,0,2,1,0,1
game_1071,mexico,vietnam,0,0,4,3,1,0,0,0,2,1,0,1
game_1072,indonesia,switzerland,0,1,4,3,0,1,0,0,2,1,0,1
game_1073,germany,iceland,0,0,2,4,0,0,1,0,0,0,1,-2
game_1074,kazakhstan,netherlands,0,0,1,4,0,0,1,0,0,0,1,-3
game_1075,new_zealand,peru,0,0,1,6,0,0,1,0,0,0,1,-5
game_1076,france,uae,0,0,2,4,0,0,1,0,0,0,1,-2
game_1077,guatemala,philippines,0,0,2,1,1,0,0,0,2,1,0,1
game_1078,morocco,kazakhstan,0,0,1,3,0,0,1,0,0,0,1,-2
game_1079,oman,iceland,0,0,3,2,1,0,0,0,2,1,0,1
game_108,brazil,uk,0,0,2,1,1,0,0,0,2,1,0,1
game_1080,rwanda,netherlands,0,0,0,4,0,0,1,0,0,0,1,-4
game_1081,singapore,india,0,0,3,0,1,0,0,0,2,1,0,3
game_1082,ethiopia,china,0,1,5,6,0,0,0,1,1,0,1,-1
game_1083,philippines,mexico,0,1,1,2,0,0,0,1,1,0,1,-1
game_1084,peru,pakistan,0,0,0,2,0,0,1,0,0,0,1,-2
game_1085,mongolia,south_korea,0,0,1,5,0,0,1,0,0,0,1,-4
game_1086,saudi_arabia,serbia,0,0,2,3,0,0,1,0,0,0,1,-1
game_1087,guatemala,switzerland,0,0,1,6,0,0,1,0,0,0,1,-5
game_1088,canada,panama,0,0,3,11,0,0,1,0,0,0,1,-8
game_1089,usa,new_zealand,0,1,3,4,0,0,0,1,1,0,1,-1
game_109,rwanda,south_korea,0,0,5,4,1,0,0,0,2,1,0,1
game_1090,uk,vietnam,0,0,0,1,0,0,1,0,0,0,1,-1
game_1091,indonesia,france,0,0,3,6,0,0,1,0,0,0,1,-3
game_1092,thailand,brazil,0,0,1,4,0,0,1,0,0,0,1,-3
game_1093,germany,uae,0,0,2,3,0,0,1,0,0,0,1,-1
game_1094,peru,france,0,1,3,2,0,1,0,0,2,1,0,1
game_1095,brazil,iceland,0,0,2,0,1,0,0,0,2,1,0,2
game_1096,new_zealand,india,0,0,0,2,0,0,1,0,0,0,1,-2
game_1097,netherlands,singapore,0,0,1,5,0,0,1,0,0,0,1,-4
game_1098,oman,china,0,0,3,7,0,0,1,0,0,0,1,-4
game_1099,canada,saudi_arabia,0,0,1,6,0,0,1,0,0,0,1,-5
game_11,canada,panama,0,0,1,5,0,0,1,0,0,0,1,-4
game_110,morocco,switzerland,0,0,5,4,1,0,0,0,2,1,0,1
game_1100,serbia,mongolia,0,0,5,2,1,0,0,0,2,1,0,3
game_1101,uk,indonesia,0,0,2,3,0,0,1,0,0,0,1,-1
game_1102,guatemala,philippines,0,0,1,2,0,0,1,0,0,0,1,-1
game_1103,ethiopia,kazakhstan,0,1,4,3,0,1,0,0,2,1,0,1
game_1104,pakistan,mexico,0,1,4,5,0,0,0,1,1,0,1,-1
game_1105,uae,usa,0,0,0,6,0,0,1,0,0,0,1,-6
game_1106,south_korea,panama,0,1,3,2,0,1,0,0,2,1,0,1
game_1107,thailand,morocco,0,0,3,4,0,0,1,0,0,0,1,-1
game_1108,germany,vietnam,0,1,4,5,0,0,0,1,1,0,1,-1
game_1109,switzerland,rwanda,0,0,4,3,1,0,0,0,2,1,0,1
game_111,china,oman,0,0,6,2,1,0,0,0,2,1,0,4
game_1110,saudi_arabia,thailand,0,0,3,4,0,0,1,0,0,0,1,-1
game_1111,germany,china,0,0,2,5,0,0,1,0,0,0,1,-3
game_1112,kazakhstan,morocco,0,0,1,3,0,0,1,0,0,0,1,-2
game_1113,south_korea,pakistan,0,0,5,7,0,0,1,0,0,0,1,-2
game_1114,mongolia,rwanda,0,1,3,2,0,1,0,0,2,1,0,1
game_1115,serbia,vietnam,0,0,3,2,1,0,0,0,2,1,0,1
game_1116,ethiopia,philippines,0,0,3,1,1,0,0,0,2,1,0,2
game_1117,brazil,new_zealand,0,0,3,4,0,0,1,0,0,0,1,-1
game_1118,switzerland,oman,0,0,2,1,1,0,0,0,2,1,0,1
game_1119,france,india,0,0,0,4,0,0,1,0,0,0,1,-4
game_112,serbia,ethiopia,0,0,4,1,1,0,0,0,2,1,0,3
game_1120,peru,usa,0,0,1,4,0,0,1,0,0,0,1,-3
game_1121,mexico,panama,0,0,5,1,1,0,0,0,2,1,0,4
game_1122,singapore,indonesia,0,0,2,3,0,0,1,0,0,0,1,-1
game_1123,iceland,uae,0,1,3,2,0,1,0,0,2,1,0,1
game_1124,guatemala,netherlands,0,0,1,8,0,0,1,0,0,0,1,-7
game_1125,uk,canada,0,0,2,3,0,0,1,0,0,0,1,-1
game_1126,thailand,india,0,0,1,3,0,0,1,0,0,0,1,-2
game_1127,morocco,germany,0,0,4,3,1,0,0,0,2,1,0,1
game_1128,philippines,saudi_arabia,0,1,3,2,0,1,0,0,2,1,0,1
game_1129,brazil,ethiopia,0,0,2,3,0,0,1,0,0,0,1,-1
game_113,iceland,saudi_arabia,0,0,2,1,1,0,0,0,2,1,0,1
game_1130,uae,france,0,1,3,2,0,1,0,0,2,1,0,1
game_1131,guatemala,indonesia,0,0,4,3,1,0,0,0,2,1,0,1
game_1132,rwanda,oman,0,0,1,2,0,0,1,0,0,0,1,-1
game_1133,uk,kazakhstan,0,0,2,3,0,0,1,0,0,0,1,-1
game_1134,netherlands,usa,0,1,3,2,0,1,0,0,2,1,0,1
game_1135,serbia,pakistan,0,0,1,5,0,0,1,0,0,0,1,-4
game_1136,panama,vietnam,0,0,1,2,0,0,1,0,0,0,1,-1
game_1137,south_korea,peru,0,0,2,1,1,0,0,0,2,1,0,1
game_1138,mexico,mongolia,0,0,0,4,0,0,1,0,0,0,1,-4
game_1139,iceland,china,0,0,4,2,1,0,0,0,2,1,0,2
game_114,peru,india,0,0,0,2,0,0,1,0,0,0,1,-2
game_1140,new_zealand,canada,0,1,2,3,0,0,0,1,1,0,1,-1
game_1141,thailand,mexico,0,0,4,3,1,0,0,0,2,1,0,1
game_1142,pakistan,netherlands,0,0,1,2,0,0,1,0,0,0,1,-1
game_1143,iceland,rwanda,0,0,3,4,0,0,1,0,0,0,1,-1
game_1144,panama,ethiopia,0,0,4,1,1,0,0,0,2,1,0,3
game_1145,switzerland,serbia,0,0,5,1,1,0,0,0,2,1,0,4
game_1146,vietnam,saudi_arabia,0,1,3,4,0,0,0,1,1,0,1,-1
game_1147,oman,mongolia,0,0,5,7,0,0,1,0,0,0,1,-2
game_1148,uae,canada,0,1,5,4,0,1,0,0,2,1,0,1
game_1149,peru,france,0,0,8,2,1,0,0,0,2,1,0,6
game_115,mexico,pakistan,0,0,0,1,0,0,1,0,0,0,1,-1
game_1150,india,uk,0,0,4,1,1,0,0,0,2,1,0,3
game_1151,singapore,kazakhstan,0,1,2,3,0,0,0,1,1,0,1,-1
game_1152,germany,morocco,0,0,2,4,0,0,1,0,0,0,1,-2
game_1153,philippines,china,0,0,1,3,0,0,1,0,0,0,1,-2
game_1154,indonesia,new_zealand,0,0,3,2,1,0,0,0,2,1,0,1
game_1155,south_korea,brazil,0,1,4,5,0,0,0,1,1,0,1,-1
game_1156,new_zealand,uae,0,0,5,1,1,0,0,0,2,1,0,4
game_1157,saudi_arabia,oman,0,0,3,4,0,0,1,0,0,0,1,-1
game_1158,uk,rwanda,0,1,2,3,0,0,0,1,1,0,1,-1
game_1159,indonesia,thailand,0,1,2,3,0,0,0,1,1,0,1,-1
game_116,philippines,guatemala,0,0,2,4,0,0,1,0,0,0,1,-2
game_1160,south_korea,pakistan,0,1,2,3,0,0,0,1,1,0,1,-1
game_1161,germany,mongolia,0,1,2,3,0,0,0,1,1,0,1,-1
game_1162,singapore,serbia,0,0,2,8,0,0,1,0,0,0,1,-6
game_1163,morocco,mexico,0,0,2,4,0,0,1,0,0,0,1,-2
game_1164,switzerland,india,0,0,0,5,0,0,1,0,0,0,1,-5
